ZipCode;Latitude;Longitude;State;StateFullName;City
35801;34.7114;-86.549321;AL;Alabama;Huntsville
35802;34.669181;-86.56031;AL;Alabama;Huntsville
35803;34.561159;-86.526028;AL;Alabama;Huntsville
35804;34.7305;-86.5863;AL;Alabama;Huntsville
35805;34.706075;-86.628803;AL;Alabama;Huntsville
35806;34.759182;-86.689641;AL;Alabama;Huntsville
35807;34.7305;-86.5863;AL;Alabama;Huntsville
35808;34.682517;-86.649546;AL;Alabama;Huntsville
35809;34.6546;-86.6455;AL;Alabama;Huntsville
35810;34.804218;-86.59235;AL;Alabama;Huntsville
35811;34.81362;-86.50345;AL;Alabama;Huntsville
35812;34.7305;-86.5863;AL;Alabama;Huntsville
35813;34.6733;-86.7521;AL;Alabama;Huntsville
35814;34.7305;-86.5863;AL;Alabama;Huntsville
35815;34.7305;-86.5863;AL;Alabama;Huntsville
35816;34.742266;-86.629628;AL;Alabama;Huntsville
35824;34.645902;-86.752326;AL;Alabama;Huntsville
35893;34.7305;-86.5863;AL;Alabama;Huntsville
35894;34.7305;-86.5863;AL;Alabama;Huntsville
35895;34.7186;-86.5685;AL;Alabama;Huntsville
35896;34.7305;-86.5863;AL;Alabama;Huntsville
35897;34.7305;-86.5863;AL;Alabama;Huntsville
35898;34.62855;-86.65491;AL;Alabama;Huntsville
35899;34.7305;-86.5863;AL;Alabama;Huntsville
35901;34.052526;-85.928538;AL;Alabama;Gadsden
35902;34.0145;-86.0064;AL;Alabama;Gadsden
35903;34.035866;-85.865917;AL;Alabama;Gadsden
35904;34.065965;-85.974296;AL;Alabama;Gadsden
35905;33.922944;-85.864712;AL;Alabama;Gadsden
35906;33.92832;-86.09608;AL;Alabama;Rainbow City
35906;33.92832;-86.09608;AL;Alabama;Gadsden
35907;33.895177;-86.022722;AL;Alabama;Gadsden
35950;34.251568;-86.25698;AL;Alabama;Albertville
35951;34.337536;-86.15906;AL;Alabama;Albertville
35952;34.045616;-86.285992;AL;Alabama;Altoona
35953;33.817665;-86.213044;AL;Alabama;Ashville
35954;34.08229;-86.058557;AL;Alabama;Attalla
35956;34.14292;-86.153064;AL;Alabama;Boaz
35957;34.187622;-86.19741;AL;Alabama;Boaz
35958;34.909606;-85.650924;AL;Alabama;Bryant
35959;34.254859;-85.610168;AL;Alabama;Cedar Bluff
35960;34.121219;-85.59266;AL;Alabama;Centre
35961;34.292002;-85.8838;AL;Alabama;Collinsville
35962;34.29675;-86.040706;AL;Alabama;Crossville
35963;34.357885;-85.927973;AL;Alabama;Dawson
35964;34.1738;-86.3239;AL;Alabama;Douglas
35966;34.814528;-85.700649;AL;Alabama;Flat Rock
35967;34.40712;-85.704552;AL;Alabama;Fort Payne
35968;34.499572;-85.799514;AL;Alabama;Fort Payne
35971;34.469611;-85.954492;AL;Alabama;Fyffe
35972;33.993805;-86.234921;AL;Alabama;Gallant
35973;34.367864;-85.567582;AL;Alabama;Gaylesville
35974;34.364127;-86.021756;AL;Alabama;Geraldine
35975;34.434732;-86.072566;AL;Alabama;Groveoak
35976;34.335984;-86.310172;AL;Alabama;Guntersville
35978;34.640756;-85.720746;AL;Alabama;Henagar
35979;34.816876;-85.611373;AL;Alabama;Higdon
35980;34.167492;-86.375508;AL;Alabama;Horton
35981;34.712308;-85.64089;AL;Alabama;Ider
35983;34.170708;-85.758333;AL;Alabama;Leesburg
35984;34.55965;-85.578364;AL;Alabama;Mentone
35986;34.514366;-85.829862;AL;Alabama;Rainsville
35987;33.918254;-86.249303;AL;Alabama;Steele
35988;34.558996;-85.786626;AL;Alabama;Sylvania
35989;34.62197;-85.636075;AL;Alabama;Valley Head
35990;34.068144;-86.306316;AL;Alabama;Walnut Grove
36003;32.456314;-86.714785;AL;Alabama;Autaugaville
36005;31.810721;-85.761834;AL;Alabama;Banks
36006;32.621763;-86.713741;AL;Alabama;Billingsley
36008;32.5003;-86.5717;AL;Alabama;Booth
36009;31.557284;-86.317495;AL;Alabama;Brantley
36010;31.673028;-85.787166;AL;Alabama;Brundidge
36013;32.31605;-85.984662;AL;Alabama;Cecil
36015;31.6711;-86.7122;AL;Alabama;Chapman
36016;31.858753;-85.411036;AL;Alabama;Clayton
36017;31.693228;-85.562028;AL;Alabama;Clio
36020;32.498019;-86.316538;AL;Alabama;Coosada
36022;32.610801;-86.420152;AL;Alabama;Deatsville
36023;32.5313;-85.8746;AL;Alabama;East Tallassee
36024;32.63024;-86.024291;AL;Alabama;Eclectic
36025;32.545881;-86.330016;AL;Alabama;Elmore
36026;32.789475;-86.105122;AL;Alabama;Equality
36027;31.941874;-85.207438;AL;Alabama;Eufaula
36028;31.518858;-86.362677;AL;Alabama;Dozier
36029;32.176785;-85.914908;AL;Alabama;Fitzpatrick
36030;31.858024;-86.792817;AL;Alabama;Forest Home
36031;32.229535;-85.733666;AL;Alabama;Fort Davis
36032;31.979611;-86.585376;AL;Alabama;Fort Deposit
36033;31.653652;-86.736544;AL;Alabama;Georgiana
36034;31.607801;-86.105532;AL;Alabama;Glenwood
36035;31.815209;-86.127836;AL;Alabama;Goshen
36036;31.959839;-86.139567;AL;Alabama;Grady
36037;31.744197;-86.646382;AL;Alabama;Greenville
36038;31.43578;-86.408166;AL;Alabama;Gantt
36039;32.309274;-85.797615;AL;Alabama;Hardaway
36040;32.197305;-86.653884;AL;Alabama;Hayneville
36041;31.937585;-86.309998;AL;Alabama;Highland Home
36042;31.864634;-86.424208;AL;Alabama;Honoraville
36043;32.186454;-86.43636;AL;Alabama;Hope Hull
36045;32.6186;-85.9489;AL;Alabama;Kent
36046;31.992347;-86.335366;AL;Alabama;Lapine
36047;32.080073;-86.515085;AL;Alabama;Letohatchee
36048;31.81018;-85.573246;AL;Alabama;Louisville
36049;31.740942;-86.28964;AL;Alabama;Luverne
36051;32.665584;-86.483434;AL;Alabama;Marbury
36052;32.16948;-86.033806;AL;Alabama;Mathews
36053;32.0682;-85.425766;AL;Alabama;Midway
36054;32.467355;-86.359491;AL;Alabama;Millbrook
36057;32.3994;-86.1066;AL;Alabama;Mount Meigs
36061;31.936081;-85.705688;AL;Alabama;Perote
36062;31.8489;-86.2079;AL;Alabama;Petrey
36064;32.307547;-86.088348;AL;Alabama;Pike Road
36065;32.052531;-86.051182;AL;Alabama;Pine Level
36066;32.500665;-86.419379;AL;Alabama;Prattville
36067;32.513622;-86.584751;AL;Alabama;Prattville
36068;32.4645;-86.4597;AL;Alabama;Prattville
36069;32.105151;-86.164646;AL;Alabama;Ramer
36071;31.720431;-86.382781;AL;Alabama;Rutledge
36072;31.8913;-85.1459;AL;Alabama;Eufaula
36075;32.383676;-85.903946;AL;Alabama;Shorter
36078;32.556198;-85.912822;AL;Alabama;Tallassee
36079;31.744504;-85.990024;AL;Alabama;Troy
36080;32.697587;-86.289924;AL;Alabama;Titus
36081;31.903154;-85.869093;AL;Alabama;Troy
36082;31.801029;-85.956644;AL;Alabama;Troy
36083;32.373374;-85.691031;AL;Alabama;Tuskegee
36087;32.415;-85.6804;AL;Alabama;Tuskegee Institute
36088;32.41806;-85.712348;AL;Alabama;Tuskegee Institute
36089;32.149025;-85.680008;AL;Alabama;Union Springs
36091;32.74574;-86.513239;AL;Alabama;Verbena
36092;32.61429;-86.201974;AL;Alabama;Wetumpka
36093;32.501399;-86.16453;AL;Alabama;Wetumpka
36101;32.3667;-86.3002;AL;Alabama;Montgomery
36102;32.3667;-86.3002;AL;Alabama;Montgomery
36103;32.3667;-86.3002;AL;Alabama;Montgomery
36104;32.392516;-86.328764;AL;Alabama;Montgomery
36105;32.234544;-86.284059;AL;Alabama;Montgomery
36106;32.35213;-86.257552;AL;Alabama;Montgomery
36107;32.383155;-86.281965;AL;Alabama;Montgomery
36108;32.3375;-86.404014;AL;Alabama;Montgomery
36109;32.390383;-86.241172;AL;Alabama;Montgomery
36110;32.447435;-86.25298;AL;Alabama;Montgomery
36111;32.340714;-86.267264;AL;Alabama;Montgomery
36112;32.383876;-86.356764;AL;Alabama;Montgomery
36113;32.380666;-86.344103;AL;Alabama;Montgomery
36114;32.4045;-86.2459;AL;Alabama;Montgomery
36115;32.406326;-86.249433;AL;Alabama;Montgomery
36116;32.25215;-86.208627;AL;Alabama;Montgomery
36117;32.372453;-86.133934;AL;Alabama;Montgomery
36118;32.3667;-86.3002;AL;Alabama;Montgomery
36119;32.3744;-86.3043;AL;Alabama;Montgomery
36120;32.3667;-86.3002;AL;Alabama;Montgomery
36121;32.3667;-86.3002;AL;Alabama;Montgomery
36123;32.3667;-86.3002;AL;Alabama;Montgomery
36124;32.3667;-86.3002;AL;Alabama;Montgomery
36125;32.3667;-86.3002;AL;Alabama;Montgomery
36130;32.3667;-86.3002;AL;Alabama;Montgomery
36131;32.3667;-86.3002;AL;Alabama;Montgomery
36132;32.3667;-86.3002;AL;Alabama;Montgomery
36133;32.3667;-86.3002;AL;Alabama;Montgomery
36134;32.3667;-86.3002;AL;Alabama;Montgomery
36135;32.3667;-86.3002;AL;Alabama;Montgomery
36140;32.3667;-86.3002;AL;Alabama;Montgomery
36141;32.3667;-86.3002;AL;Alabama;Montgomery
36142;32.3667;-86.3002;AL;Alabama;Montgomery
36177;32.3667;-86.3002;AL;Alabama;Montgomery
36191;32.3667;-86.3002;AL;Alabama;Montgomery
36201;33.677138;-85.91992;AL;Alabama;Anniston
36202;33.6594;-85.8317;AL;Alabama;Anniston
36203;33.57543;-85.849327;AL;Alabama;Oxford
36204;33.6594;-85.8317;AL;Alabama;Anniston
36205;33.722696;-85.793515;AL;Alabama;Anniston
36206;33.73585;-85.803104;AL;Alabama;Anniston
36207;33.694836;-85.73373;AL;Alabama;Anniston
36250;33.76942;-85.903943;AL;Alabama;Alexandria
36251;33.230215;-85.867824;AL;Alabama;Ashland
36253;33.6133;-85.9611;AL;Alabama;Bynum
36254;33.6566;-85.7016;AL;Alabama;Choccolocco
36255;33.173602;-85.728615;AL;Alabama;Cragford
36256;33.03109;-85.705658;AL;Alabama;Daviston
36257;33.6246;-85.7513;AL;Alabama;De Armanville
36258;33.467242;-85.709512;AL;Alabama;Delta
36260;33.586465;-86.001101;AL;Alabama;Eastaboga
36261;33.7075;-85.5095;AL;Alabama;Edwardsville
36262;33.780186;-85.489042;AL;Alabama;Fruithurst
36263;33.462309;-85.36611;AL;Alabama;Graham
36264;33.62075;-85.553122;AL;Alabama;Heflin
36265;33.855077;-85.77596;AL;Alabama;Jacksonville
36266;33.334066;-85.75278;AL;Alabama;Lineville
36267;33.143778;-85.94018;AL;Alabama;Millerville
36268;33.490064;-85.904183;AL;Alabama;Munford
36269;33.735075;-85.387887;AL;Alabama;Muscadine
36271;33.778026;-86.029122;AL;Alabama;Ohatchee
36272;33.913376;-85.594802;AL;Alabama;Piedmont
36273;33.560539;-85.393439;AL;Alabama;Ranburne
36274;33.17202;-85.379819;AL;Alabama;Roanoke
36275;33.9728;-85.5537;AL;Alabama;Spring Garden
36276;33.115953;-85.60725;AL;Alabama;Wadley
36277;33.756856;-85.825622;AL;Alabama;Weaver
36278;33.331888;-85.510222;AL;Alabama;Wedowee
36279;33.869967;-85.896014;AL;Alabama;Wellington
36280;33.383415;-85.393084;AL;Alabama;Woodland
36301;31.146161;-85.412448;AL;Alabama;Dothan
36302;31.2234;-85.3906;AL;Alabama;Dothan
36303;31.266985;-85.418302;AL;Alabama;Dothan
36304;31.2234;-85.3906;AL;Alabama;Dothan
36305;31.198754;-85.484864;AL;Alabama;Dothan
36310;31.593513;-85.228148;AL;Alabama;Abbeville
36311;31.612372;-85.696016;AL;Alabama;Ariton
36312;31.1841;-85.252892;AL;Alabama;Ashford
36313;31.176208;-85.800795;AL;Alabama;Bellwood
36314;31.020682;-85.780766;AL;Alabama;Black
36316;31.183797;-85.873454;AL;Alabama;Chancellor
36317;31.626422;-85.411459;AL;Alabama;Clopton
36318;31.174105;-85.951746;AL;Alabama;Coffee Springs
36319;31.336355;-85.16261;AL;Alabama;Columbia
36320;31.052749;-85.32373;AL;Alabama;Cottonwood
36321;31.213476;-85.299528;AL;Alabama;Cowarts
36322;31.232988;-85.738221;AL;Alabama;Daleville
36323;31.419842;-86.089185;AL;Alabama;Elba
36330;31.368425;-85.869335;AL;Alabama;Enterprise
36331;31.3153;-85.8554;AL;Alabama;Enterprise
36340;31.076365;-85.907536;AL;Alabama;Geneva
36343;31.095784;-85.119624;AL;Alabama;Gordon
36344;31.095364;-85.71676;AL;Alabama;Hartford
36345;31.349864;-85.321351;AL;Alabama;Headland
36346;31.535729;-85.955565;AL;Alabama;Jack
36349;31.141258;-85.507684;AL;Alabama;Malvern
36350;31.411345;-85.495512;AL;Alabama;Midland City
36351;31.401556;-85.926825;AL;Alabama;New Brockton
36352;31.275109;-85.621913;AL;Alabama;Newton
36353;31.504582;-85.34007;AL;Alabama;Newville
36360;31.454652;-85.643994;AL;Alabama;Ozark
36361;31.4588;-85.6406;AL;Alabama;Ozark
36362;31.400884;-85.70131;AL;Alabama;Fort Rucker
36370;31.121957;-85.154714;AL;Alabama;Pansey
36371;31.306947;-85.554549;AL;Alabama;Pinckard
36373;31.501726;-85.1233;AL;Alabama;Shorterville
36374;31.586522;-85.533559;AL;Alabama;Skipperville
36375;31.10208;-85.534154;AL;Alabama;Slocomb
36376;31.251414;-85.265171;AL;Alabama;Webb
36401;31.494984;-86.913842;AL;Alabama;Evergreen
36420;31.223546;-86.601949;AL;Alabama;Andalusia
36421;31.33536;-86.408769;AL;Alabama;Andalusia
36425;31.740868;-87.108083;AL;Alabama;Beatrice
36426;31.144278;-87.067169;AL;Alabama;Brewton
36427;31.1052;-87.0725;AL;Alabama;Brewton
36429;31.2666;-86.7715;AL;Alabama;Brooklyn
36432;31.329014;-87.016231;AL;Alabama;Castleberry
36435;31.882136;-87.356149;AL;Alabama;Coy
36436;31.727596;-87.657608;AL;Alabama;Dickinson
36439;31.4285;-87.3396;AL;Alabama;Excel
36441;31.059606;-87.259381;AL;Alabama;Flomaton
36442;31.066384;-86.365224;AL;Alabama;Florala
36444;31.661608;-87.465572;AL;Alabama;Franklin
36445;31.440041;-87.467818;AL;Alabama;Frisco City
36446;31.769378;-87.606572;AL;Alabama;Fulton
36449;31.3364;-87.4248;AL;Alabama;Goodway
36451;31.667844;-87.76005;AL;Alabama;Grove Hill
36453;31.201043;-86.150796;AL;Alabama;Kinston
36454;31.321205;-87.195352;AL;Alabama;Lenox
36455;31.013055;-86.349964;AL;Alabama;Lockhart
36456;31.559356;-86.754754;AL;Alabama;Mc Kenzie
36457;31.3796;-87.4286;AL;Alabama;Megargel
36458;31.5061;-87.3878;AL;Alabama;Mexia
36460;31.499156;-87.329404;AL;Alabama;Monroeville
36461;31.5276;-87.3244;AL;Alabama;Monroeville
36467;31.276788;-86.28336;AL;Alabama;Opp
36470;31.497088;-87.543067;AL;Alabama;Perdue Hill
36471;31.640671;-87.237945;AL;Alabama;Peterman
36473;31.323156;-87.31626;AL;Alabama;Range
36474;31.446554;-86.593714;AL;Alabama;Red Level
36475;31.442735;-87.184234;AL;Alabama;Repton
36476;31.359057;-86.551498;AL;Alabama;River Falls
36477;31.132109;-86.0698;AL;Alabama;Samson
36480;31.330526;-87.623678;AL;Alabama;Uriah
36481;31.694539;-87.371788;AL;Alabama;Vredenburgh
36482;31.636075;-87.622689;AL;Alabama;Whatley
36483;31.128572;-86.641524;AL;Alabama;Wing
36502;31.174268;-87.494964;AL;Alabama;Atmore
36503;31.0239;-87.4938;AL;Alabama;Atmore
36504;31.0239;-87.4938;AL;Alabama;Atmore
36505;30.954331;-88.018212;AL;Alabama;Axis
36507;30.886059;-87.758137;AL;Alabama;Bay Minette
36509;30.404099;-88.260304;AL;Alabama;Bayou La Batre
36511;30.312316;-87.742554;AL;Alabama;Bon Secour
36512;31.0113;-88.0226;AL;Alabama;Bucks
36513;31.171377;-87.993215;AL;Alabama;Calvert
36515;31.326031;-87.837604;AL;Alabama;Carlton
36518;31.5119;-88.264942;AL;Alabama;Chatom
36521;30.960928;-88.18828;AL;Alabama;Chunchula
36522;31.034107;-88.265638;AL;Alabama;Citronelle
36523;30.381477;-88.187407;AL;Alabama;Coden
36524;31.791973;-88.030584;AL;Alabama;Coffeeville
36525;30.935892;-87.996768;AL;Alabama;Creola
36526;30.604252;-87.858161;AL;Alabama;Daphne
36527;30.741272;-87.900287;AL;Alabama;Spanish Fort
36528;30.256738;-88.19395;AL;Alabama;Dauphin Island
36529;31.20026;-88.291625;AL;Alabama;Deer Park
36530;30.407426;-87.54188;AL;Alabama;Elberta
36532;30.482441;-87.866974;AL;Alabama;Fairhope
36533;30.5229;-87.9033;AL;Alabama;Fairhope
36535;30.383821;-87.715678;AL;Alabama;Foley
36536;30.4064;-87.6838;AL;Alabama;Foley
36538;31.642921;-88.141471;AL;Alabama;Frankville
36539;31.343302;-88.304693;AL;Alabama;Fruitdale
36540;31.465684;-87.671899;AL;Alabama;Gainestown
36541;30.486229;-88.3308;AL;Alabama;Grand Bay
36542;30.283142;-87.799794;AL;Alabama;Gulf Shores
36543;31.2214;-87.4603;AL;Alabama;Huxford
36544;30.477624;-88.228237;AL;Alabama;Irvington
36545;31.46492;-87.890716;AL;Alabama;Jackson
36547;30.2455;-87.7009;AL;Alabama;Gulf Shores
36548;31.475368;-87.962711;AL;Alabama;Leroy
36549;30.416925;-87.4495;AL;Alabama;Lillian
36550;31.206554;-87.795105;AL;Alabama;Little River
36551;30.640279;-87.737705;AL;Alabama;Loxley
36553;31.241924;-88.073924;AL;Alabama;Mc Intosh
36555;30.398775;-87.776247;AL;Alabama;Magnolia Springs
36556;31.210047;-87.973292;AL;Alabama;Malcolm
36558;31.605932;-88.277556;AL;Alabama;Millry
36559;30.566672;-87.903787;AL;Alabama;Montrose
36560;31.089512;-88.04101;AL;Alabama;Mount Vernon
36561;30.28222;-87.56498;AL;Alabama;Orange Beach
36562;31.039348;-87.661802;AL;Alabama;Perdido
36564;30.472192;-87.924555;AL;Alabama;Point Clear
36567;30.614865;-87.564862;AL;Alabama;Robertsdale
36568;30.5036;-88.2528;AL;Alabama;Saint Elmo
36569;31.536547;-88.035735;AL;Alabama;Saint Stephens
36571;30.873601;-88.095336;AL;Alabama;Saraland
36572;30.83156;-88.017825;AL;Alabama;Satsuma
36574;30.530269;-87.475889;AL;Alabama;Seminole
36575;30.783878;-88.271423;AL;Alabama;Semmes
36576;30.519944;-87.763628;AL;Alabama;Silverhill
36577;30.665411;-87.941996;AL;Alabama;Spanish Fort
36578;30.74162;-87.776734;AL;Alabama;Stapleton
36579;31.080303;-87.828992;AL;Alabama;Stockton
36580;30.47357;-87.695914;AL;Alabama;Summerdale
36581;31.356815;-87.988143;AL;Alabama;Sunflower
36582;30.500838;-88.203232;AL;Alabama;Theodore
36583;31.383468;-88.269749;AL;Alabama;Tibbie
36584;31.27418;-88.38229;AL;Alabama;Vinegar Bend
36585;31.400455;-88.057374;AL;Alabama;Wagarville
36587;30.821916;-88.32829;AL;Alabama;Wilmer
36590;30.5475;-88.1753;AL;Alabama;Theodore
36601;30.6945;-88.0431;AL;Alabama;Mobile
36602;30.688342;-88.033005;AL;Alabama;Mobile
36603;30.685531;-88.05223;AL;Alabama;Mobile
36604;30.684648;-88.067275;AL;Alabama;Mobile
36605;30.598161;-88.089824;AL;Alabama;Mobile
36606;30.665624;-88.103864;AL;Alabama;Mobile
36607;30.701232;-88.102566;AL;Alabama;Mobile
36608;30.66657;-88.266256;AL;Alabama;Mobile
36609;30.659271;-88.158554;AL;Alabama;Mobile
36610;30.737624;-88.058546;AL;Alabama;Mobile
36611;30.775593;-88.079468;AL;Alabama;Mobile
36612;30.751428;-88.112888;AL;Alabama;Mobile
36613;30.80885;-88.178103;AL;Alabama;Eight Mile
36615;30.632259;-88.067572;AL;Alabama;Mobile
36616;30.7006;-88.0455;AL;Alabama;Mobile
36617;30.717539;-88.093979;AL;Alabama;Mobile
36618;30.739591;-88.170248;AL;Alabama;Mobile
36619;30.593573;-88.18934;AL;Alabama;Mobile
36625;30.6945;-88.0431;AL;Alabama;Mobile
36628;30.6945;-88.0431;AL;Alabama;Mobile
36630;30.6945;-88.0431;AL;Alabama;Mobile
36633;30.6945;-88.0431;AL;Alabama;Mobile
36640;30.6945;-88.0431;AL;Alabama;Mobile
36641;30.6945;-88.0431;AL;Alabama;Mobile
36644;30.6945;-88.0431;AL;Alabama;Mobile
36652;30.6945;-88.0431;AL;Alabama;Mobile
36660;30.6945;-88.0431;AL;Alabama;Mobile
36663;30.6945;-88.0431;AL;Alabama;Mobile
36670;30.6945;-88.0431;AL;Alabama;Mobile
36671;30.6945;-88.0431;AL;Alabama;Mobile
36675;30.6945;-88.0431;AL;Alabama;Mobile
36685;30.6674;-88.1804;AL;Alabama;Mobile
36688;30.695894;-88.182407;AL;Alabama;Mobile
36689;30.6945;-88.0431;AL;Alabama;Mobile
36691;30.6945;-88.0431;AL;Alabama;Mobile
36693;30.626775;-88.150728;AL;Alabama;Mobile
36695;30.631045;-88.298522;AL;Alabama;Mobile
36701;32.46503;-87.025998;AL;Alabama;Selma
36702;32.4074;-87.0213;AL;Alabama;Selma
36703;32.438442;-86.898766;AL;Alabama;Selma
36720;32.146356;-87.347604;AL;Alabama;Alberta
36721;32.0555;-87.5662;AL;Alabama;Annemanie
36722;32.076245;-87.562152;AL;Alabama;Arlington
36723;32.093615;-87.282594;AL;Alabama;Boykin
36726;31.989288;-87.285678;AL;Alabama;Camden
36727;31.956012;-88.051802;AL;Alabama;Campbell
36728;32.154942;-87.471136;AL;Alabama;Catherine
36732;32.415375;-87.918823;AL;Alabama;Demopolis
36736;32.068185;-87.779951;AL;Alabama;Dixons Mills
36738;32.393012;-87.619438;AL;Alabama;Faunsdale
36740;32.643682;-87.908989;AL;Alabama;Forkland
36741;32.0064;-86.9666;AL;Alabama;Furman
36742;32.477765;-87.718781;AL;Alabama;Gallion
36744;32.70787;-87.616988;AL;Alabama;Greensboro
36745;32.3867;-87.8984;AL;Alabama;Jefferson
36748;32.288776;-87.83664;AL;Alabama;Linden
36749;32.548952;-86.854721;AL;Alabama;Jones
36750;32.791824;-86.856422;AL;Alabama;Maplesville
36751;31.886003;-87.56916;AL;Alabama;Lower Peach Tree
36752;32.296901;-86.64294;AL;Alabama;Lowndesboro
36753;31.8356;-87.1016;AL;Alabama;Mc Williams
36754;32.130815;-87.708717;AL;Alabama;Magnolia
36756;32.679007;-87.271504;AL;Alabama;Marion
36758;32.618788;-86.891513;AL;Alabama;Plantersville
36759;32.402254;-87.26474;AL;Alabama;Marion Junction
36761;32.094484;-86.982836;AL;Alabama;Minter
36762;31.9709;-87.9753;AL;Alabama;Morvin
36763;32.251526;-87.975356;AL;Alabama;Myrtlewood
36764;32.1125;-87.9882;AL;Alabama;Nanafalia
36765;32.590418;-87.564084;AL;Alabama;Newbern
36766;31.9217;-87.0814;AL;Alabama;Oak Hill
36767;32.24971;-87.20397;AL;Alabama;Orrville
36768;31.93847;-87.015682;AL;Alabama;Pine Apple
36769;31.997468;-87.543895;AL;Alabama;Pine Hill
36773;32.301062;-87.382803;AL;Alabama;Safford
36775;32.22332;-87.032384;AL;Alabama;Sardis
36776;32.73352;-87.755594;AL;Alabama;Sawyerville
36782;32.134298;-87.916462;AL;Alabama;Sweet Water
36783;32.252928;-87.610059;AL;Alabama;Thomaston
36784;31.920948;-87.878678;AL;Alabama;Thomasville
36785;32.28015;-86.818176;AL;Alabama;Tyler
36786;32.457049;-87.447081;AL;Alabama;Uniontown
36790;32.7258;-86.939044;AL;Alabama;Stanton
36792;32.923135;-86.893513;AL;Alabama;Randolph
36793;32.840095;-86.998126;AL;Alabama;Lawley
36801;32.683322;-85.403409;AL;Alabama;Opelika
36802;32.6466;-85.3814;AL;Alabama;Opelika
36803;32.6454;-85.3786;AL;Alabama;Opelika
36804;32.556397;-85.33065;AL;Alabama;Opelika
36830;32.557826;-85.479864;AL;Alabama;Auburn
36831;32.6099;-85.4809;AL;Alabama;Auburn
36832;32.570735;-85.575415;AL;Alabama;Auburn
36849;32.599435;-85.488958;AL;Alabama;Auburn University
36850;32.804249;-85.66997;AL;Alabama;Camp Hill
36851;32.1469;-85.0737;AL;Alabama;Cottonton
36852;32.759879;-85.26481;AL;Alabama;Cusseta
36853;32.830089;-85.752156;AL;Alabama;Dadeville
36854;32.760178;-85.197926;AL;Alabama;Valley
36855;33.02403;-85.330284;AL;Alabama;Five Points
36856;32.292881;-84.974062;AL;Alabama;Fort Mitchell
36858;32.298202;-85.305281;AL;Alabama;Hatchechubbee
36859;32.1469;-85.0737;AL;Alabama;Holy Trinity
36860;32.278489;-85.407695;AL;Alabama;Hurtsboro
36861;32.877696;-85.82704;AL;Alabama;Jacksons Gap
36862;32.916954;-85.439526;AL;Alabama;Lafayette
36863;32.896902;-85.255222;AL;Alabama;Lanett
36865;32.6046;-85.5995;AL;Alabama;Loachapoka
36866;32.568498;-85.7023;AL;Alabama;Notasulga
36867;32.49148;-85.031052;AL;Alabama;Phenix City
36868;32.4709;-85.0005;AL;Alabama;Phenix City
36869;32.407413;-85.104656;AL;Alabama;Phenix City
36870;32.485808;-85.121304;AL;Alabama;Phenix City
36871;32.173169;-85.120382;AL;Alabama;Pittsview
36872;32.7773;-85.1473;AL;Alabama;Valley
36874;32.569392;-85.210476;AL;Alabama;Salem
36875;32.313804;-85.167778;AL;Alabama;Seale
36877;32.565355;-85.093993;AL;Alabama;Smiths Station
36879;32.729083;-85.536856;AL;Alabama;Waverly
36901;32.426668;-88.135101;AL;Alabama;Bellamy
36904;32.090524;-88.232843;AL;Alabama;Butler
36907;32.43391;-88.320152;AL;Alabama;Cuba
36908;31.90975;-88.316134;AL;Alabama;Gilbertown
36910;32.230916;-88.221534;AL;Alabama;Jachin
36912;32.218745;-88.346438;AL;Alabama;Lisman
36913;31.9305;-88.4586;AL;Alabama;Melvin
36915;31.978512;-88.342086;AL;Alabama;Needham
36916;32.231961;-88.025998;AL;Alabama;Pennington
36919;31.77982;-88.279018;AL;Alabama;Silas
36921;31.969595;-88.261234;AL;Alabama;Toxey
36922;32.292504;-88.183868;AL;Alabama;Ward
36925;32.460387;-88.1621;AL;Alabama;York
37010;36.560758;-87.103727;TN;Tennessee;Adams
37011;36.0601;-86.6725;TN;Tennessee;Antioch
37012;36.065104;-85.996148;TN;Tennessee;Alexandria
37013;36.037654;-86.63697;TN;Tennessee;Antioch
37014;35.873684;-86.653925;TN;Tennessee;Arrington
37015;36.289526;-87.066014;TN;Tennessee;Ashland City
37016;35.961034;-86.113628;TN;Tennessee;Auburntown
37018;35.64616;-86.192703;TN;Tennessee;Beechgrove
37019;35.391098;-86.716929;TN;Tennessee;Belfast
37020;35.636654;-86.397696;TN;Tennessee;Bell Buckle
37022;36.492925;-86.29454;TN;Tennessee;Bethpage
37023;36.583633;-87.731716;TN;Tennessee;Big Rock
37024;36.0347;-86.7836;TN;Tennessee;Brentwood
37025;35.935716;-87.3227;TN;Tennessee;Bon Aqua
37026;35.704713;-86.109822;TN;Tennessee;Bradyville
37027;36.001592;-86.780676;TN;Tennessee;Brentwood
37028;36.628267;-87.847932;TN;Tennessee;Bumpus Mills
37029;36.037706;-87.264002;TN;Tennessee;Burns
37030;36.27431;-85.9718;TN;Tennessee;Carthage
37031;36.373984;-86.291926;TN;Tennessee;Castalian Springs
37032;36.536694;-87.025776;TN;Tennessee;Cedar Hill
37033;35.74664;-87.5332;TN;Tennessee;Centerville
37034;35.641873;-86.692839;TN;Tennessee;Chapel Hill
37035;36.375999;-87.120764;TN;Tennessee;Chapmansboro
37036;36.250666;-87.2839;TN;Tennessee;Charlotte
37037;35.696272;-86.372098;TN;Tennessee;Christiana
37040;36.516546;-87.32203;TN;Tennessee;Clarksville
37041;36.5294;-87.3594;TN;Tennessee;Clarksville
